date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
1999-11-14,52.75,55.25,52.25,53.25,5.3907,4456300.0,0.0
1999-11-21,53.25,58.5,53.25,55.69,5.6377,5740300.0,0.0
1999-11-28,55.75,57.25,51.81,51.81,5.2449,2498200.0,0.0
1999-12-05,51.75,56.38,49.75,54.06,5.4727,4265600.0,0.0
1999-12-12,53.88,54.44,49.44,50.94,5.1568,2999800.0,0.0
1999-12-19,50.88,52.88,48.94,50.75,5.1376,4190100.0,0.0
1999-12-26,50.56,51.44,49.06,50.95,5.1578,2697700.0,0.0
2000-01-02,51.12,53.56,51.06,53.12,5.3775,2286600.0,0.0
2000-01-09,53.12,61.5,52.62,61.31,6.2066,6431500.0,0.0
2000-01-16,61.81,62.81,58.69,61.62,6.238,5247100.0,0.0
2000-01-23,60.25,61.0,57.75,58.38,5.91,4322900.0,0.0
2000-01-30,57.38,58.06,52.25,52.62,5.3269,6065600.0,0.0
2000-02-06,52.62,56.81,52.56,56.75,5.745,4544300.0,0.0
2000-02-13,56.0,60.44,53.75,56.0,5.6691,8406600.0,0.0
2000-02-20,56.62,64.69,56.38,57.88,5.8594,8520500.0,0.0
2000-02-27,58.0,59.62,50.56,51.25,5.1882,4788200.0,0.0
2000-03-05,51.0,55.38,49.81,54.44,5.5111,5017800.0,0.0
2000-03-12,54.31,54.31,46.38,50.88,5.1508,4559300.0,0.0
2000-03-19,49.0,54.0,49.0,51.62,5.2257,5492900.0,0.0
2000-03-26,51.88,57.56,51.69,57.44,5.8148,3778200.0,0.0
2000-04-02,56.81,59.69,54.5,59.62,6.0387,3041300.0,0.03
2000-04-09,59.38,62.5,57.75,61.75,6.2544,3958700.0,0.0
2000-04-16,62.62,68.88,61.88,63.94,6.4763,5872900.0,0.0
2000-04-23,63.38,68.31,61.75,67.12,6.7983,3054200.0,0.0
2000-04-30,67.5,69.75,66.19,66.69,6.7548,4986900.0,0.0
2000-05-07,66.06,66.5,60.25,63.06,6.3871,7845300.0,0.0
2000-05-14,63.06,71.69,62.62,71.38,7.2298,6560700.0,0.0
2000-05-21,72.0,78.56,72.0,76.38,7.7363,7213600.0,0.0
2000-05-28,76.88,79.25,74.56,75.88,7.6856,7777000.0,0.0
2000-06-04,76.62,78.44,74.12,74.88,7.5843,3927300.0,0.0
2000-06-11,74.88,77.75,72.5,76.94,7.793,4103900.0,0.0
2000-06-18,76.94,83.31,76.0,80.75,8.1789,7300900.0,0.0
2000-06-25,81.56,82.88,79.38,79.88,8.0908,4077800.0,0.0
2000-07-02,80.0,89.0,77.88,85.75,8.6853,6753200.0,0.0
2000-07-09,85.44,91.94,85.31,89.75,9.0905,4626700.0,0.0
2000-07-16,89.0,90.31,83.25,84.5,8.5587,6099700.0,0.0
2000-07-23,84.5,87.56,81.62,85.0,8.6094,5025000.0,0.0
2000-07-30,84.5,85.06,78.12,81.19,8.2234,5539400.0,0.0
2000-08-06,81.56,88.0,81.19,87.69,8.8818,5068700.0,0.0
2000-08-13,88.25,92.5,85.5,92.25,9.3437,4447100.0,0.0
2000-08-20,92.5,94.62,90.25,91.38,9.2556,3784200.0,0.0
2000-08-27,91.38,94.12,89.25,89.75,9.0905,3485700.0,0.0
2000-09-03,90.0,95.88,89.75,93.94,9.5149,3006300.0,0.0
2000-09-10,94.0,94.88,90.38,90.5,9.1664,2518100.0,0.0
2000-09-17,90.5,96.31,89.69,92.69,9.3882,4603600.0,0.0
2000-09-24,92.62,98.25,91.06,97.81,9.9068,5099600.0,0.0
2000-10-01,98.0,101.12,95.62,98.75,10.002,5004500.0,0.0
2000-10-08,99.0,107.94,97.25,102.94,10.4264,5025900.0,0.0
2000-10-15,102.94,107.44,100.75,103.88,10.5216,5916600.0,0.0
2000-10-22,105.38,112.0,102.31,105.31,10.6665,7914400.0,0.0
2000-10-29,104.69,111.25,103.31,109.69,11.1101,7340200.0,0.0
2000-11-05,111.5,117.0,104.25,106.12,10.7485,8092100.0,0.0
2000-11-12,107.0,114.5,106.38,113.0,11.4454,7487200.0,0.0
2000-11-19,113.5,117.94,108.38,115.44,11.6925,7507900.0,0.0
2000-11-26,114.0,116.62,110.38,115.06,11.654,5651300.0,0.0
2000-12-03,114.44,120.44,111.81,116.0,11.7492,6889200.0,0.0
2000-12-10,116.38,121.56,114.88,119.25,12.0784,4882600.0,0.0
2000-12-17,119.25,121.62,113.81,117.5,11.9012,6803700.0,0.0
2000-12-24,117.25,122.5,114.38,119.5,12.1037,5629000.0,0.0
2000-12-31,59.75,63.44,59.0,61.38,12.4339,4293350.0,0.0
2001-01-07,61.5,62.19,52.81,53.94,10.9268,11885700.0,0.0
