Date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2023-09-14,65.9600,68.0400,65.7150,67.7800,67.7800,20369733,0.0000
2023-09-08,68.3500,68.4950,66.6050,68.2200,68.2200,14863459,0.0000
2023-09-01,68.6100,69.5800,67.7600,68.1400,68.1400,14645054,0.0000
2023-08-25,68.9800,69.2050,67.2600,68.2500,68.2500,20095943,0.0000
2023-08-18,70.0300,70.9050,68.1000,68.4600,68.4600,27715349,0.0000
2023-08-11,69.5000,71.5600,69.2900,70.3700,70.3700,22062883,0.4650
2023-08-04,71.7100,72.0700,68.6000,69.4000,68.9442,23346058,0.0000
2023-07-28,68.9600,71.8700,68.1150,71.3300,70.8616,25379864,0.0000
2023-07-21,66.8300,69.6500,66.5777,69.3400,68.8846,36735330,0.0000
2023-07-14,64.9700,68.9200,64.7301,67.3800,66.9375,34255061,0.0000
2023-07-07,67.0900,67.6450,64.5500,64.8500,64.4241,41129981,0.0000
2023-06-30,72.3100,72.3300,70.1250,71.5700,71.1000,19219911,0.0000
2023-06-23,74.5000,74.6250,71.9950,72.1200,71.6464,19246271,0.0000
2023-06-16,73.6400,75.7500,72.5200,75.2200,74.7260,25230744,0.0000
2023-06-09,72.8700,74.4750,72.5600,74.0600,73.5736,22021609,0.0000
2023-06-02,72.8400,73.4200,71.2300,72.5900,72.1133,20210738,0.0000
2023-05-26,74.7900,75.3200,71.4350,72.5200,72.0437,21246447,0.0000
2023-05-19,75.1900,75.6550,73.8850,74.7900,74.2988,16091441,0.0000
2023-05-12,75.2900,75.6200,74.2350,74.7300,74.2392,12901757,0.0000
2023-05-05,73.3500,75.4900,72.8700,75.2700,74.7757,16280406,0.0000
2023-04-28,75.6900,76.5600,72.8300,73.2200,72.7391,21641324,0.0000
2023-04-21,73.7600,75.9100,73.0050,75.6000,75.1035,25476709,0.0000
2023-04-14,72.2000,74.8300,71.1700,73.8600,73.3749,17805292,0.0000
2023-04-06,69.5300,72.7900,69.3600,72.3400,71.8649,19346069,0.0000
2023-03-31,68.9000,69.9300,68.3050,69.4100,68.9542,22364549,0.0000
2023-03-24,65.9200,68.0000,65.7890,67.9100,67.4640,19975813,0.0000
2023-03-17,64.9800,66.0200,63.8900,65.6100,65.1791,28322279,0.0000
2023-03-10,64.5400,65.3200,63.7700,64.1900,63.7684,18653060,0.0000
2023-03-03,66.9000,67.0650,64.2500,65.2000,64.7718,18515904,0.0000
2023-02-24,70.2700,70.2700,66.0850,66.3700,65.9341,17155978,0.9850
2023-02-17,68.5300,70.5800,67.6800,68.9700,67.5301,22639636,0.0000
2023-02-10,63.5800,68.9950,63.1900,68.8800,67.4420,28670833,0.0000
2023-02-03,66.3800,66.4200,62.5150,63.4400,62.1156,34106825,0.0000
2023-01-27,68.7100,69.1000,65.1900,65.5300,64.1620,32674548,0.0000
2023-01-20,71.6200,71.9400,68.5850,69.1500,67.7064,27579356,0.0000
2023-01-13,71.0500,72.1200,68.4300,71.0800,69.5961,28035003,0.0000
2023-01-06,68.6500,71.1900,68.6000,70.8000,69.3219,20772116,0.0000
2022-12-30,68.5000,68.5500,67.1250,67.8000,66.3846,10572871,0.0000
2022-12-23,67.8900,68.1700,67.1400,67.9800,66.5608,13932299,0.0000
2022-12-16,69.5200,70.8400,67.6550,67.9400,66.5217,24751801,0.0000
2022-12-09,68.6000,70.0000,67.8100,69.5500,68.0980,23066076,0.0000
2022-12-02,66.2500,68.8000,65.8800,68.4700,67.0406,19413493,0.0000
2022-11-25,65.5100,66.4300,65.1300,66.1700,64.7886,13560119,0.0000
2022-11-18,63.9600,65.2850,63.0500,65.0700,63.7116,28714767,0.0000
2022-11-11,61.0600,65.9200,60.8000,62.7700,61.4596,35960309,0.0000
2022-11-04,58.3700,61.3000,58.3600,60.9900,59.7167,27503986,0.0000
2022-10-28,55.0600,58.8500,55.0000,58.7100,57.4843,26630536,0.0000
2022-10-21,56.5100,56.7400,53.5200,54.9700,53.8224,25222372,0.0000
2022-10-14,54.8800,56.4998,53.9850,54.9700,53.8224,36570687,0.0000
2022-10-07,55.0700,57.1150,54.6950,55.4000,54.2434,39873458,0.0000
2022-09-30,53.7500,55.7200,52.6500,54.8400,53.6951,39608433,0.0000
2022-09-23,57.9700,58.0250,54.3250,54.5800,53.4406,30989105,0.0000
2022-09-16,61.6500,62.1800,57.5800,58.0500,56.8381,29069929,0.0000
2022-09-09,60.7900,61.2600,58.3700,60.8500,59.5797,33898698,0.0000
2022-09-02,66.3200,66.3300,60.4200,60.6900,59.4230,51530544,0.0000
2022-08-26,67.5000,68.2600,66.0900,66.3200,64.9355,23211561,0.0000
2022-08-19,67.2500,67.4000,66.1300,67.1700,65.7677,24444738,0.0000
2022-08-12,65.6800,67.1900,64.2600,66.6400,65.2488,32217362,0.4550
2022-08-05,66.5200,66.9400,64.7000,66.0300,64.1997,31292878,0.0000
2022-07-29,66.1850,67.6750,65.7800,66.2300,64.3942,25435791,0.0000
2022-07-22,67.9400,68.3900,63.9000,65.2500,63.4413,24616526,0.0000
2022-07-15,66.1300,67.5450,64.1100,67.3600,65.4928,33947579,0.0000
2022-07-08,64.7300,67.2400,64.5700,66.9800,65.1234,28873222,0.0000
2022-07-01,66.2600,67.5450,64.0650,65.9500,64.1219,31443733,0.0000
2022-06-24,62.4100,66.9300,62.0700,66.9000,65.0456,20908200,0.0000
2022-06-17,60.4300,61.6000,58.4100,61.0900,59.3966,48907198,0.0000
2022-06-10,64.2200,65.6350,61.1400,61.7900,60.0772,33715507,0.0000
2022-06-03,65.8900,66.9800,65.4950,65.7000,63.8788,20492453,0.0000
2022-05-27,66.4600,67.4000,66.2850,67.4000,65.5317,28123874,0.0000
2022-05-20,63.3500,66.3600,63.1500,66.2100,64.3747,34435030,0.0000
2022-05-13,63.2600,64.1400,60.3400,63.1400,61.3898,39363946,0.0000
2022-05-06,65.9600,67.2720,63.2000,64.3600,62.5760,37594262,0.0000
2022-04-29,64.9700,67.8000,64.8100,66.4000,64.5594,44438501,0.0000
2022-04-22,69.0000,69.1900,65.8029,65.8600,64.0344,32987161,0.0000
2022-04-14,70.9900,71.2800,68.0200,69.0500,67.1360,25256421,0.0000
2022-04-08,66.4500,71.7000,66.3700,71.1400,69.1680,33765682,0.0000
2022-04-01,65.1300,67.5500,64.7150,66.8100,64.9581,27906585,0.0000
2022-03-25,63.2100,66.0600,63.1650,65.1300,63.3246,40788159,0.0000
2022-03-18,61.5600,63.9050,60.2700,63.2300,61.4773,37833554,0.0000
2022-03-11,57.2050,61.0050,56.3600,60.3000,58.6285,42181143,0.0000
2022-03-04,60.8200,62.6400,57.1200,57.4700,55.8770,38522892,0.0000
2022-02-25,61.8000,61.9100,57.0500,60.5800,58.9008,34263208,0.9850
2022-02-18,57.3000,61.2700,56.6650,59.8600,57.2310,65416492,0.0000
2022-02-11,56.1900,60.1702,56.0200,58.0400,55.4909,44598806,0.0000
2022-02-04,58.0200,59.1500,55.6500,55.7200,53.2728,47516363,0.0000
2022-01-28,57.7300,60.1700,55.5000,59.3000,56.6956,36206353,0.0000
2022-01-21,59.3400,60.6200,58.9940,59.1000,56.5043,21129221,0.0000
2022-01-14,56.7600,58.9850,56.4700,58.8500,56.2653,22121239,0.0000
2022-01-07,58.2700,58.3700,56.1050,57.4800,54.9555,23563773,0.0000
2021-12-31,57.6200,58.8800,57.5300,58.2500,55.6917,10593313,0.0000
2021-12-23,56.5600,58.1500,56.0000,57.6400,55.1085,19173002,0.0000
2021-12-17,54.2900,57.1850,54.2800,56.0200,53.5596,25000113,0.0000
2021-12-10,55.3000,55.9000,53.6300,54.0200,51.6474,24715241,0.0000
2021-12-03,55.7400,56.2200,53.6400,54.2300,51.8482,29215158,0.0000
2021-11-26,56.6200,57.0800,56.0700,56.5800,54.0950,19881062,0.0000
2021-11-19,59.9200,60.3650,56.0800,56.6600,54.1715,33904836,0.0000
2021-11-12,63.6600,63.8700,58.4650,58.8000,56.2175,27265259,0.0000
2021-11-05,62.1900,64.2100,62.0450,63.0900,60.3191,19107010,0.0000
2021-10-29,61.9400,62.8600,61.3300,62.3800,59.6403,14609590,0.0000
2021-10-22,59.7800,62.0600,59.1250,61.7900,59.0762,17209637,0.0000
2021-10-15,61.0400,61.3400,59.6300,60.2200,57.5751,20054893,0.0000
2021-10-08,60.0500,61.1050,59.2250,60.6100,57.9480,24687882,0.0000
2021-10-01,59.4500,60.5500,57.1050,59.6800,57.0589,34503004,0.0000
2021-09-24,56.1700,61.2950,56.0800,60.3500,57.6994,48003633,0.0000
2021-09-17,56.6300,56.7300,55.1250,55.5600,53.1198,30068681,0.0000
2021-09-10,59.0100,59.0200,56.1400,56.2600,53.7891,18467357,0.0000
2021-09-03,58.6700,59.6200,58.1700,58.8300,56.2462,19643515,0.0000
2021-08-27,59.0900,59.3500,57.8600,58.6300,56.0550,24915555,0.0000
2021-08-20,58.0700,60.1900,58.0493,59.3900,56.7816,30585412,0.0000
2021-08-13,56.6600,58.6400,56.0000,58.4800,55.9116,38863211,0.4400
2021-08-06,57.0500,58.4300,56.2400,56.4400,53.5511,34542869,0.0000
2021-07-30,57.5200,58.6000,56.5800,57.2400,54.3101,64016315,0.0000
2021-07-23,56.4400,58.7200,56.0000,58.2300,55.2495,188896212,0.0000
2021-07-16,60.2900,60.9300,56.3950,56.7900,53.8832,97825950,0.0000
2021-07-09,60.4100,60.5550,58.8300,59.6300,56.5778,26397044,0.0000
2021-07-02,59.7800,60.8750,59.7100,60.7900,57.6784,25018534,0.0000
2021-06-25,58.2000,59.4200,57.6900,59.3500,56.3121,30790623,0.0000
2021-06-18,58.9600,59.3400,57.5700,58.3700,55.3823,38484284,0.0000
2021-06-11,56.6200,59.1500,55.9150,58.7700,55.7618,34176993,0.0000
2021-06-04,57.1400,57.1600,55.7300,56.8000,53.8927,23201443,0.0000
2021-05-28,57.5100,57.7157,56.2000,56.7700,53.8642,33723166,0.0000
2021-05-21,55.4900,57.7300,55.4300,57.4000,54.4620,40283723,0.0000
2021-05-14,54.5500,55.3800,53.3300,55.2100,52.3841,36697848,0.0000
2021-05-07,53.3700,54.0500,52.7400,53.8100,51.0557,32425318,0.0000
2021-04-30,52.4500,54.5601,50.6600,53.0700,50.3536,49387723,0.0000
2021-04-23,51.6400,53.1750,51.2500,52.2600,49.5851,57491403,0.0000
2021-04-16,49.8300,51.2900,48.9600,50.7400,48.1429,63557211,0.0000
2021-04-09,49.4100,50.1600,48.2600,49.9400,47.3838,39684325,0.0000
2021-04-01,50.5500,51.0600,49.3250,49.5300,46.9948,28384285,0.0000
2021-03-26,49.9800,51.2100,48.7600,50.6400,48.0480,43974071,0.0000
2021-03-19,48.5800,50.4650,48.1300,49.2100,46.6912,57007752,0.0000
2021-03-12,47.7500,50.2900,47.6600,48.4200,45.9416,61594506,0.0000
2021-03-05,48.4600,48.6800,46.4800,48.0600,45.6000,66847189,0.0000
2021-02-26,50.6700,50.8100,47.9800,48.3800,45.9036,58825037,0.9300
2021-02-19,51.0200,51.9800,50.5450,50.5900,47.1049,34989194,0.0000
2021-02-12,50.1000,51.7350,49.6000,51.6900,48.1291,51329695,0.0000
2021-02-05,51.2550,51.3000,49.6500,49.7300,46.3041,52128586,0.0000
2021-01-29,53.7300,54.6500,50.5100,50.6000,47.1142,60974634,0.0000
2021-01-22,52.5200,53.5400,51.9100,53.2500,49.5816,56625513,0.0000
2021-01-15,50.5800,51.8000,50.1000,51.3400,47.8032,53791723,0.0000
2021-01-08,50.9200,51.4400,49.8900,50.8600,47.3563,66341334,0.0000
2020-12-31,50.2300,50.7001,49.1200,49.9900,46.5462,57652719,0.0000
2020-12-24,49.4800,49.8350,48.1700,48.5200,45.1775,43484508,0.0000
2020-12-18,50.6700,51.8100,49.8900,50.2100,46.7510,136409752,0.0000
2020-12-11,54.3784,55.0600,53.6200,54.2700,50.5313,32679768,0.0000
2020-12-04,53.3000,54.1350,52.2500,53.7400,50.0379,45564431,0.0000
2020-11-27,54.5200,54.7100,51.4400,52.6100,48.9857,48431338,0.0000
2020-11-20,56.4900,56.7700,53.6700,55.3000,51.4904,27457210,0.0000
2020-11-13,54.7700,58.0800,53.8850,57.3800,53.4271,20104808,0.0000
2020-11-06,50.4700,56.3831,50.1500,55.5200,51.6952,27258962,0.0000
2020-10-30,52.8700,53.4900,49.7900,50.1600,46.7045,23286179,0.0000
2020-10-23,53.2300,53.3250,50.4700,52.0000,48.4177,25614483,0.0000
2020-10-16,55.1900,55.4500,52.2350,53.0300,49.3768,16096200,0.0000
2020-10-09,54.4600,54.8500,53.3300,54.7200,50.9503,18361499,0.0000
2020-10-02,55.0700,55.4500,54.1300,54.2200,50.4848,20348366,0.0000
2020-09-25,55.0900,56.5850,53.9200,55.5100,51.6859,22673658,0.0000
2020-09-18,54.2300,56.8000,53.3700,56.4500,52.5612,20136021,0.0000
2020-09-11,54.1400,54.9400,53.0400,53.7300,50.0285,27186650,0.0000
2020-09-04,55.8000,56.3400,52.5700,53.5800,49.8889,20574775,0.0000
2020-08-28,57.5000,57.9250,55.5200,55.6900,51.8535,21028063,0.0000
2020-08-21,55.9400,57.3500,55.2400,55.7100,51.8721,16411015,0.0000
2020-08-14,55.7000,57.1800,55.0502,55.1900,51.3880,18736418,0.4500
2020-08-07,56.6800,57.4880,54.9700,55.4100,51.1801,19575839,0.0000
2020-07-31,56.1600,57.9500,55.3500,55.7800,51.5218,30737939,0.0000
2020-07-24,62.6900,64.9400,54.8100,55.8000,51.5403,97463197,0.0000
2020-07-17,53.9300,61.4600,53.1200,61.1000,56.4357,69493436,0.0000
2020-07-10,53.8500,54.9900,53.4300,53.7600,49.6560,24787285,0.0000
2020-07-02,53.3700,54.0700,52.0400,53.8000,49.6930,19197769,0.0000
2020-06-26,53.3700,55.1900,52.0000,52.7000,48.6769,31721146,0.0000
2020-06-19,52.4400,54.2500,51.6900,53.0200,48.9725,26762522,0.0000
2020-06-12,52.8100,54.2600,50.9500,51.4700,47.5408,29506580,0.0000
2020-06-05,54.3200,55.2900,53.7400,53.8500,49.7392,26057912,0.0000
2020-05-29,54.5200,55.6100,50.8100,54.6000,50.4319,24662219,0.0000
2020-05-22,53.6400,57.4400,53.1700,55.2200,51.0046,38642193,0.0000
2020-05-15,53.0300,55.5900,52.5400,53.4100,49.3327,17453404,0.0000
2020-05-08,52.2200,54.7100,51.7600,53.2900,49.2219,18319498,0.0000
2020-05-01,51.6100,54.0000,50.6600,51.8600,47.9011,20707689,0.0000
2020-04-24,49.8200,51.2600,49.7900,51.1800,47.2730,14402350,0.0000
2020-04-17,45.4100,50.3100,45.3900,50.0300,46.2108,21134595,0.0000
2020-04-09,44.0200,44.9800,42.8400,44.6600,41.2507,20824260,0.0000
2020-04-03,42.8000,45.1100,42.8000,43.9600,40.6041,30784933,0.0000
2020-03-27,39.3600,43.1300,38.1400,42.4700,39.2279,31904617,0.0000
2020-03-20,36.8100,41.9800,36.1500,39.4200,36.4107,36952989,0.0000
2020-03-13,45.5400,46.9500,38.5800,42.2800,39.0524,37315979,0.0000
2020-03-06,44.4500,48.6900,44.3500,47.5200,43.8924,22915632,0.0000
2020-02-28,48.2500,48.7000,42.9600,43.8000,40.4564,22496549,0.9500
2020-02-21,48.9600,50.2500,48.5900,50.1700,45.3835,14302918,0.0000
2020-02-14,49.4900,49.9800,47.4000,47.8500,43.2848,15784550,0.0000
2020-02-07,48.6200,50.1000,48.4500,49.4000,44.6869,10519187,0.0000
2020-01-31,48.9100,50.1100,48.4700,48.7000,44.0537,18179293,0.0000
2020-01-24,50.4800,51.0400,49.2000,49.2800,44.5784,9915422,0.0000
2020-01-17,49.4800,51.5500,49.4200,51.3300,46.4328,12880170,0.0000
2020-01-10,50.0400,50.3000,49.7400,49.8500,45.0940,9571516,0.0000
2020-01-03,50.8300,50.8400,49.6800,50.0900,45.3111,8506242,0.0000
2019-12-27,50.4000,50.6600,49.6000,50.4400,45.6277,6595075,0.0000
2019-12-20,49.4800,51.2300,48.8500,50.4600,45.6458,17013021,0.0000
2019-12-13,47.6200,48.5900,47.4500,48.3600,43.7462,15054774,0.0000
2019-12-06,48.6700,48.6800,47.5000,47.6800,43.1310,21289547,0.0000
2019-11-29,48.7800,49.0000,48.3500,48.4800,43.8547,9360779,0.0000
2019-11-22,47.9900,48.3900,46.6700,47.9700,43.3934,10808385,0.0000
