date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
1999-11-14,76.0,77.88,73.5,77.38,39.1496,9769100.0,0.23
1999-11-21,76.75,77.0,72.0,72.88,36.8729,11391100.0,0.0
1999-11-28,72.5,75.31,71.63,72.44,36.6503,5295200.0,0.0
1999-12-05,71.63,75.63,70.13,71.88,36.367,12010300.0,0.0
1999-12-12,71.31,71.31,65.63,65.88,33.3313,12061100.0,0.0
1999-12-19,65.25,68.63,63.63,67.06,33.9283,17763100.0,0.0
1999-12-26,65.63,68.5,63.75,68.25,34.5304,9425000.0,0.0
2000-01-02,67.25,70.5,66.19,66.5,33.645,6652700.0,0.0
2000-01-09,65.0,71.06,62.75,71.06,35.9521,18080400.0,0.0
2000-01-16,71.06,71.06,65.63,68.31,34.5608,17103500.0,0.0
2000-01-23,69.38,69.38,64.13,64.75,32.7596,10464000.0,0.0
2000-01-30,64.63,67.38,61.5,65.31,33.0429,16925400.0,0.0
2000-02-06,65.94,67.0,62.38,64.88,32.8254,12742900.0,0.0
2000-02-13,65.44,65.44,61.06,61.63,31.3126,13053200.0,0.26
2000-02-20,61.38,62.44,58.25,58.5,29.7224,16014700.0,0.0
2000-02-27,59.75,60.88,56.13,56.69,28.8027,10373400.0,0.0
2000-03-05,57.0,60.5,57.0,58.0,29.4683,16339300.0,0.0
2000-03-12,57.25,61.94,54.0,61.19,31.0891,18219700.0,0.0
2000-03-19,61.0,65.94,57.38,61.38,31.1856,18772900.0,0.0
2000-03-26,61.38,64.81,59.63,62.12,31.5616,13826100.0,0.0
2000-04-02,62.0,64.5,59.5,62.63,31.8207,13303900.0,0.0
2000-04-09,64.25,69.38,64.0,64.31,32.6743,16710300.0,0.0
2000-04-16,64.0,70.0,63.75,67.44,34.2645,16455000.0,0.0
2000-04-23,67.44,76.88,67.38,75.75,38.4866,20795700.0,0.0
2000-04-30,75.75,78.5,75.5,77.13,39.1878,17847700.0,0.0
2000-05-07,78.0,79.94,76.88,79.75,40.5189,14721100.0,0.0
2000-05-14,79.94,80.5,73.0,75.44,38.4622,15475800.0,0.26
2000-05-21,75.38,76.94,72.88,75.94,38.7171,16243000.0,0.0
2000-05-28,76.25,79.63,73.69,78.81,40.1804,11777800.0,0.0
2000-06-04,77.88,78.0,72.31,73.13,37.2845,11483300.0,0.0
2000-06-11,71.63,76.5,71.25,76.19,38.8446,12511700.0,0.0
2000-06-18,77.0,85.25,76.75,84.94,43.3057,28192100.0,0.0
2000-06-25,84.13,89.44,83.88,85.31,43.4943,18605400.0,0.0
2000-07-02,85.31,109.0,83.88,99.88,50.9227,44975200.0,0.0
2000-07-09,97.94,105.0,97.5,101.0,51.4937,14332100.0,0.0
2000-07-16,100.9,104.4,91.56,94.5,48.1798,16460400.0,0.0
2000-07-23,95.5,101.2,94.19,97.88,49.903,17588600.0,0.0
2000-07-30,98.81,104.0,98.0,102.3,52.1565,14976000.0,0.0
2000-08-06,102.5,108.7,100.1,107.4,54.7567,12469400.0,0.0
2000-08-13,105.8,108.9,74.88,77.0,39.3901,62884900.0,0.26
2000-08-20,77.94,79.31,76.5,76.5,39.1344,19400300.0,0.0
2000-08-27,77.13,78.31,75.25,75.56,38.6535,11900600.0,0.0
2000-09-03,75.0,75.75,72.56,72.69,37.1853,12739700.0,0.0
2000-09-10,71.0,72.0,66.63,69.34,35.4716,20578000.0,0.0
2000-09-17,70.44,75.0,69.88,72.94,37.3132,15128000.0,0.0
2000-09-24,73.94,82.0,73.44,81.5,41.6922,14603700.0,0.0
2000-10-01,82.31,83.19,80.31,81.13,41.5029,11234500.0,0.0
2000-10-08,81.25,84.94,79.56,82.94,42.4288,10839100.0,0.0
2000-10-15,83.0,88.63,81.88,87.0,44.5057,13689500.0,0.0
2000-10-22,86.63,90.25,83.13,86.38,44.1886,19970700.0,0.0
2000-10-29,86.94,90.5,85.81,87.5,44.7615,13930300.0,0.0
2000-11-05,87.0,91.25,86.5,88.06,45.048,16513200.0,0.0
2000-11-12,86.81,92.0,86.56,90.5,46.2962,15426200.0,0.0
2000-11-19,90.13,90.94,84.0,89.44,45.8921,13005400.0,0.26
2000-11-26,89.5,90.75,84.69,84.81,43.5164,8396500.0,0.0
2000-12-03,85.13,97.13,85.06,90.06,46.2102,23140200.0,0.0
2000-12-10,88.88,93.5,88.88,92.56,47.4929,16526300.0,0.0
2000-12-17,91.5,94.63,87.81,89.25,45.7946,14414700.0,0.0
2000-12-24,88.75,92.0,86.5,87.69,44.9941,12520000.0,0.0
2000-12-31,87.44,94.0,87.44,93.06,47.7495,6674600.0,0.0
2001-01-07,93.0,95.0,79.31,80.69,41.4024,28917900.0,0.0
2001-01-14,81.0,85.25,79.5,80.0,41.0484,17361700.0,0.0
2001-01-21,80.13,84.38,79.25,80.75,41.4332,11594300.0,0.0
2001-01-28,81.38,84.44,80.69,82.5,42.3311,12867300.0,0.0
2001-02-04,82.5,83.7,78.01,81.9,42.0233,17839900.0,0.0
2001-02-11,82.48,83.7,77.0,80.75,41.4332,25019800.0,0.0
2001-02-18,81.5,81.73,72.98,73.0,37.5877,21318500.0,0.28
2001-02-25,74.0,76.2,72.75,75.95,39.1067,18059300.0,0.0
2001-03-04,76.0,80.39,74.75,79.33,40.8471,14951900.0,0.0
2001-03-11,78.25,80.19,75.36,79.0,40.6771,18466400.0,0.0
2001-03-18,78.0,79.39,73.42,74.44,38.3292,18348600.0,0.0
2001-03-25,73.91,77.19,70.01,72.59,37.3766,23321000.0,0.0
2001-04-01,73.1,77.5,72.6,76.66,39.4723,18057300.0,0.0
2001-04-08,76.91,78.85,74.01,77.5,39.9048,18135600.0,0.0
2001-04-15,76.75,78.89,75.85,77.44,39.8739,13370700.0,0.0
2001-04-22,78.0,80.95,78.0,80.1,41.2435,17813900.0,0.0
