date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
1999-11-14,86.19,92.44,86.19,91.38,18.9902,7345300.0,0.0
1999-11-21,91.38,96.94,90.56,93.19,19.4968,8289400.0,0.65
1999-11-28,93.19,93.63,89.0,89.0,18.6201,4908900.0,0.0
1999-12-05,88.38,92.75,87.19,90.94,19.026,6392600.0,0.0
1999-12-12,90.31,92.5,87.5,90.75,18.9863,6873200.0,0.0
1999-12-19,90.69,91.75,87.5,87.5,18.3063,8173700.0,0.0
1999-12-26,87.5,88.0,84.0,86.44,18.0846,4365600.0,0.0
2000-01-02,85.5,87.81,83.94,86.63,18.1243,4460800.0,0.0
2000-01-09,85.88,90.88,82.5,90.31,18.8942,11249200.0,0.0
2000-01-16,90.06,90.06,85.56,87.0,18.2017,7407500.0,0.0
2000-01-23,87.5,89.88,86.81,88.56,18.5281,8356000.0,0.0
2000-01-30,89.5,90.5,81.88,82.56,17.2728,8844500.0,0.0
2000-02-06,82.06,84.44,78.38,78.56,16.4359,8714000.0,0.0
2000-02-13,79.13,80.69,72.19,74.0,15.4819,10178900.0,0.0
2000-02-20,74.19,78.94,73.63,76.19,16.0733,11619300.0,0.65
2000-02-27,75.06,76.19,69.94,71.06,14.991,9582700.0,0.0
2000-03-05,71.06,77.44,70.88,74.56,15.7294,11357900.0,0.0
2000-03-12,74.44,84.81,73.69,80.38,16.9572,12684500.0,0.0
2000-03-19,80.94,87.0,79.31,83.31,17.5753,10790900.0,0.0
2000-03-26,83.56,86.5,81.69,85.63,18.0647,7816800.0,0.0
2000-04-02,84.19,94.25,82.44,92.44,19.5014,13223200.0,0.0
2000-04-09,92.63,93.75,86.31,86.44,18.2356,9677400.0,0.0
2000-04-16,85.44,90.44,85.13,85.69,18.0774,8719500.0,0.0
2000-04-23,85.0,86.31,82.31,86.31,18.2082,6122800.0,0.0
2000-04-30,85.31,89.0,84.06,85.13,17.9593,6982900.0,0.0
2000-05-07,85.5,90.75,85.5,90.75,19.1449,6825300.0,0.0
2000-05-14,91.06,94.31,88.88,94.27,19.8875,7337500.0,0.0
2000-05-21,93.81,94.75,90.06,93.31,19.8251,6978400.0,0.65
2000-05-28,93.81,94.88,91.13,91.38,19.415,7235500.0,0.0
2000-06-04,91.44,92.44,88.81,90.56,19.2408,5817900.0,0.0
2000-06-11,90.75,93.94,90.25,92.0,19.5467,6824500.0,0.0
2000-06-18,92.81,94.69,91.44,92.75,19.7061,10049000.0,0.0
2000-06-25,93.31,93.44,89.38,89.75,19.0687,7345500.0,0.0
2000-07-02,89.69,90.5,84.56,84.81,18.0191,7887000.0,0.0
2000-07-09,85.0,86.63,82.06,83.95,17.8364,6245900.0,0.0
2000-07-16,84.06,87.56,82.69,83.75,17.7939,7156300.0,0.0
2000-07-23,84.0,84.5,78.5,78.5,16.6785,7620400.0,0.0
2000-07-30,78.69,82.38,76.88,80.58,17.1204,10859900.0,0.0
