Date,4. close_smoothed,ticker_sentiment_smoothed,ticker_sentiment_smoothed_shifted
2023-08-21 08:45:00,0.07208339077362659,0.462433247558175,0.44770106695205686
2023-08-21 08:50:00,0.0735496848094443,0.462433247558175,0.44770106695205686
2023-08-21 08:55:00,0.07395072249445424,0.462433247558175,0.44770106695205686
2023-08-21 09:00:00,0.07441442231774702,0.462433247558175,0.44770106695205686
2023-08-21 09:05:00,0.07419510483375721,0.462433247558175,0.44770106695205686
2023-08-21 09:10:00,0.07364994423069679,0.462433247558175,0.44770106695205686
2023-08-21 09:15:00,0.073743937438121,0.462433247558175,0.44770106695205686
2023-08-21 09:20:00,0.07392565763914113,0.462433247558175,0.44770106695205686
2023-08-21 09:25:00,0.0745585452357975,0.462433247558175,0.44770106695205686
2023-08-21 09:30:00,0.07712769290539254,0.462433247558175,0.44770106695205686
2023-08-21 09:35:00,0.08105034276189624,0.462433247558175,0.44770106695205686
2023-08-21 09:40:00,0.08588159362350067,0.462433247558175,0.44770106695205686
2023-08-21 09:45:00,0.0901708169889588,0.462433247558175,0.44770106695205686
2023-08-21 09:50:00,0.09489428897271679,0.462433247558175,0.44770106695205686
2023-08-21 09:55:00,0.10045492712393307,0.462433247558175,0.44770106695205686
2023-08-21 10:00:00,0.10561452759013941,0.462433247558175,0.44770106695205686
2023-08-21 10:05:00,0.1125599989974057,0.462433247558175,0.44770106695205686
2023-08-21 10:10:00,0.11884438484578841,0.462433247558175,0.44770106695205686
2023-08-21 10:15:00,0.12566139886957492,0.462433247558175,0.44770106695205686
2023-08-21 10:20:00,0.13057724361786113,0.462433247558175,0.44770106695205686
2023-08-21 10:25:00,0.1350889175742232,0.462433247558175,0.44770106695205686
2023-08-21 10:30:00,0.1395717669469752,0.462433247558175,0.44770106695205686
2023-08-21 10:35:00,0.1450728760668228,0.462433247558175,0.44770106695205686
2023-08-21 10:40:00,0.15084969859511474,0.462433247558175,0.44770106695205686
2023-08-21 10:45:00,0.1574285964934266,0.462433247558175,0.44770106695205686
2023-08-21 10:50:00,0.16370671612798102,0.462433247558175,0.44770106695205686
2023-08-21 10:55:00,0.16850663592044404,0.462433247558175,0.44770106695205686
2023-08-21 11:00:00,0.17396764127179062,0.462433247558175,0.44770106695205686
2023-08-21 11:05:00,0.17777749927938527,0.462433247558175,0.44770106695205686
2023-08-21 11:10:00,0.17874374945170618,0.462433247558175,0.44770106695205686
2023-08-21 11:15:00,0.17887847304901422,0.462433247558175,0.44770106695205686
2023-08-21 11:20:00,0.1787155514894789,0.462433247558175,0.44770106695205686
2023-08-21 11:25:00,0.17916358577820093,0.462433247558175,0.44770106695205686
2023-08-21 11:30:00,0.17952326645194427,0.462433247558175,0.44770106695205686
2023-08-21 11:35:00,0.17862782449588294,0.462433247558175,0.44770106695205686
2023-08-21 11:40:00,0.17834459163084465,0.462433247558175,0.44770106695205686
2023-08-21 11:45:00,0.1766282756632786,0.462433247558175,0.44770106695205686
2023-08-21 11:50:00,0.17599914779491918,0.462433247558175,0.44770106695205686
2023-08-21 11:55:00,0.17500971263143367,0.462433247558175,0.44770106695205686
2023-08-21 12:00:00,0.17575163234870209,0.462433247558175,0.44770106695205686
2023-08-21 12:05:00,0.17668467158773307,0.462433247558175,0.44770106695205686
2023-08-21 12:10:00,0.17833393906733655,0.462433247558175,0.44770106695205686
2023-08-21 12:15:00,0.17957088967703913,0.462433247558175,0.44770106695205686
2023-08-21 12:20:00,0.1810165052072235,0.462433247558175,0.44770106695205686
2023-08-21 12:25:00,0.18250786409835432,0.462433247558175,0.44770106695205686
2023-08-21 12:30:00,0.18334628350857826,0.462433247558175,0.44770106695205686
2023-08-21 12:35:00,0.1854949682302957,0.462433247558175,0.44770106695205686
2023-08-21 12:40:00,0.18782725301718176,0.462433247558175,0.44770106695205686
2023-08-21 12:45:00,0.19173047761081782,0.462433247558175,0.44770106695205686
2023-08-21 12:50:00,0.19653478375296057,0.462433247558175,0.44770106695205686
2023-08-21 12:55:00,0.20099883448422773,0.462433247558175,0.44770106695205686
2023-08-21 13:00:00,0.20459814770719215,0.462433247558175,0.44770106695205686
2023-08-21 13:05:00,0.2084700412316868,0.462433247558175,0.44770106695205686
2023-08-21 13:10:00,0.21199666637424314,0.462433247558175,0.44770106695205686
2023-08-21 13:15:00,0.2173661850036969,0.462433247558175,0.44770106695205686
2023-08-21 13:20:00,0.2227971125286677,0.462433247558175,0.44770106695205686
2023-08-21 13:25:00,0.22793039489679523,0.462433247558175,0.44770106695205686
2023-08-21 13:30:00,0.23303986565237533,0.462433247558175,0.44770106695205686
2023-08-21 13:35:00,0.2380678756281877,0.462433247558175,0.44770106695205686
2023-08-21 13:40:00,0.24325003446417584,0.462433247558175,0.44770106695205686
2023-08-21 13:45:00,0.24820974270926005,0.462433247558175,0.44770106695205686
2023-08-21 13:50:00,0.2518648252352961,0.462433247558175,0.44770106695205686
2023-08-21 13:55:00,0.255331294725101,0.462433247558175,0.44770106695205686
2023-08-21 14:00:00,0.25844685624052216,0.462433247558175,0.44770106695205686
2023-08-21 14:05:00,0.2618274786008796,0.462433247558175,0.44770106695205686
2023-08-21 14:10:00,0.2683831915080268,0.462433247558175,0.44770106695205686
2023-08-21 14:12:00,0.2741023648690986,0.46242731286587857,0.44770106695205686
2023-08-21 14:15:00,0.27732006566992073,0.46240950878898923,0.44770106695205686
2023-08-21 14:20:00,0.2803027834521823,0.4623739006352106,0.44770106695205686
2023-08-21 14:25:00,0.28323537152381767,0.4623145537122461,0.44770106695205686
2023-08-21 14:30:00,0.2865903024074791,0.4622255333277995,0.44770106695205686
2023-08-21 14:35:00,0.28951662426528624,0.4621009047895742,0.44770106695205686
2023-08-21 14:40:00,0.2932663266201294,0.46182795830418166,0.44770106695205686
2023-08-21 14:45:00,0.2963179727545021,0.46145441821121247,0.44770106695205686
2023-08-21 14:50:00,0.2995087288358626,0.460922930031978,0.44770106695205686
2023-08-21 14:50:42,0.30299900993821494,0.4602455637048545,0.44770106695205686
2023-08-21 14:55:00,0.3047761081799153,0.4596974160727627,0.44770106695205686
2023-08-21 14:57:00,0.3068884488614287,0.459080377845502,0.44770106695205686
2023-08-21 15:00:00,0.31129485042547567,0.4580253728946547,0.44770106695205686
2023-08-21 15:05:00,0.3153190129459975,0.4568482416092527,0.44770106695205686
2023-08-21 15:10:00,0.31822277643402275,0.45598695071288253,0.44770106695205686
2023-08-21 15:15:00,0.32196621257503766,0.4550719179246365,0.44770106695205686
2023-08-21 15:20:00,0.32571904803679497,0.45410607175467516,0.44770106695205686
2023-08-21 15:21:09,0.3294718834985523,0.45310999438706345,0.44770106695205686
2023-08-21 15:25:00,0.33296153797952177,0.45210426800586595,0.44770106695205686
2023-08-21 15:30:00,0.33615730703194496,0.4511094747951477,0.44770106695205686
2023-08-21 15:31:00,0.33924028423545904,0.4501630135145285,0.44770106695205686
2023-08-21 15:35:00,0.34277442883460935,0.44930228292362856,0.44770106695205686
2023-08-21 15:40:00,0.3463768751644879,0.448564681782068,0.44770106695205686
2023-08-21 15:44:00,0.34952815409873017,0.4479594896180436,0.44770106695205686
2023-08-21 15:45:00,0.35252277768726553,0.44749568979829013,0.44770106695205686
2023-08-21 15:50:00,0.3559247051746391,0.4471822656895414,0.44770106695205686
2023-08-21 15:53:18,0.3593266326620127,0.4470780113207399,0.44770106695205686
2023-08-21 15:55:00,0.3625781710175075,0.4472417207208276,0.44770106695205686
2023-08-21 16:00:00,0.3655665283922146,0.44770106695205686,0.44770106695205686
2023-08-21 16:05:00,0.368958429937463,0.44848372307667983,0.44770106695205686
2023-08-21 16:10:00,0.3724380584763072,0.4496082858012468,0.44770106695205686
2023-08-21 16:12:50,0.37562066847969094,0.45107124694154244,0.44770106695205686
2023-08-21 16:15:00,0.3789098041181555,0.4528706167708222,0.44770106695205686
2023-08-21 16:20:00,0.3827321945534067,0.4550044055623411,0.44770106695205686
2023-08-21 16:25:00,0.3857211785494966,0.4574706235893545,0.44770106695205686
